Date,Country,PageViews,UniqueVisitors,AvgSessionDuration
2011-06-13,United Kingdom,324,222,4.16
2011-06-13,France,2361,1586,3.72
2011-06-13,United Kingdom,1051,778,1.48
2011-06-13,United Kingdom,2301,1233,1.14
2011-06-13,France,2179,1464,2.22
2011-06-13,United Kingdom,2560,1105,1.89
2011-06-13,United Kingdom,241,134,2.2
2011-06-13,United Kingdom,2079,1604,3.05
2011-06-13,United Kingdom,2169,1558,1.44
2011-06-13,United Kingdom,1320,953,4.1
2011-06-13,United Kingdom,1107,804,2.04
2011-06-13,United Kingdom,2400,1575,3.02
2011-06-13,United Kingdom,976,713,2.22
2011-06-13,United Kingdom,1853,796,3.15
2011-06-13,United Kingdom,1462,824,3.42
2011-06-13,United Kingdom,1996,990,1.25
2011-06-13,United Kingdom,1616,814,1.01
2011-06-13,United Kingdom,2825,2222,1.35
2011-06-13,United Kingdom,893,500,1.83
2011-06-13,United Kingdom,1351,955,2.27
2011-06-13,United Kingdom,3372,1531,2.51
2011-06-13,United Kingdom,990,478,3.77
2011-06-13,United Kingdom,1570,891,4.25
2011-06-13,United Kingdom,2292,937,4.06
2011-06-13,Germany,574,413,3.88
2011-06-13,United Kingdom,2712,1450,1.18
2011-06-13,United Kingdom,1276,532,4.31
2011-06-13,United Kingdom,1661,1091,1.85
2011-06-13,United Kingdom,1762,1301,2.85
2011-06-13,United Kingdom,2208,1110,2.96
2011-06-13,United Kingdom,726,535,3.37
2011-06-13,United Kingdom,1704,1250,1.27
2011-06-13,United Kingdom,1964,1228,3.66
2011-06-13,United Kingdom,168,120,2.4
2011-06-13,Switzerland,1235,796,4.48
2011-06-13,United Kingdom,1736,752,2.97
2011-06-13,United Kingdom,1513,1018,1.2
2011-06-13,United Kingdom,2369,1035,2.9
2011-06-13,United Kingdom,1953,834,1.1
2011-06-13,United Kingdom,930,418,1.32
2011-06-13,United Kingdom,2462,1693,1.57
2011-06-13,United Kingdom,618,287,2.13
2011-06-13,United Kingdom,325,180,4.17
2011-06-13,United Kingdom,1526,1114,1.46
2011-06-13,United Kingdom,2281,1726,3.99
2011-06-13,United Kingdom,3335,1842,1.7
2011-06-13,United Kingdom,2083,866,3.41
2011-06-13,United Kingdom,2181,892,4.11
2011-06-13,United Kingdom,759,458,2.03
2011-06-13,United Kingdom,1042,555,3.09
2011-06-13,United Kingdom,2764,1942,3.57
2011-06-13,United Kingdom,1743,954,2.8
2011-06-13,United Kingdom,1013,463,3.0
2011-06-13,United Kingdom,1899,1242,1.16
2011-06-13,United Kingdom,1134,467,1.34
2011-06-13,United Kingdom,1569,678,3.94
2011-06-13,United Kingdom,140,76,2.77
2011-06-13,United Kingdom,1417,833,2.84
2011-06-13,United Kingdom,974,450,2.39
2011-06-14,United Kingdom,939,603,1.59
2011-06-14,United Kingdom,1897,828,2.83
2011-06-14,United Kingdom,1436,1029,2.58
2011-06-14,United Kingdom,1382,1057,3.7
2011-06-14,United Kingdom,1798,1094,3.27
2011-06-14,United Kingdom,1863,1284,1.83
2011-06-14,United Kingdom,1340,573,2.48
2011-06-14,United Kingdom,1089,570,2.96
2011-06-14,United Kingdom,1438,607,2.88
2011-06-14,United Kingdom,1555,770,4.46
2011-06-14,United Kingdom,1679,1318,2.99
2011-06-14,United Kingdom,2581,1729,4.38
2011-06-14,United Kingdom,1568,956,2.14
2011-06-14,United Kingdom,1213,929,3.08
2011-06-14,United Kingdom,2136,943,2.57
2011-06-14,United Kingdom,100,77,1.18
2011-06-14,United Kingdom,290,154,2.18
2011-06-14,United Kingdom,1658,766,1.12
2011-06-14,United Kingdom,2551,1080,1.25
2011-06-14,United Kingdom,1340,821,2.88
2011-06-14,United Kingdom,2677,2064,1.46
2011-06-14,United Kingdom,294,141,2.94
2011-06-14,United Kingdom,1305,865,1.13
2011-06-14,United Kingdom,253,119,2.14
2011-06-14,United Kingdom,1137,634,4.24
2011-06-14,United Kingdom,2305,1835,1.93
2011-06-14,United Kingdom,100,75,3.69
2011-06-14,United Kingdom,1935,1527,3.49
2011-06-14,United Kingdom,1160,882,1.01
2011-06-14,United Kingdom,1078,488,4.06
2011-06-14,United Kingdom,1377,703,3.06
2011-06-14,United Kingdom,492,215,4.28
2011-06-14,United Kingdom,1196,865,1.75
2011-06-14,United Kingdom,1987,931,1.21
2011-06-14,United Kingdom,1988,1317,2.7
2011-06-14,United Kingdom,1845,1291,2.12
2011-06-14,United Kingdom,721,558,3.95
2011-06-14,United Kingdom,776,582,3.74
2011-06-14,United Kingdom,1322,729,3.03
2011-06-14,United Kingdom,2451,1624,2.01
2011-06-14,United Kingdom,2636,1500,2.15
2011-06-14,United Kingdom,1842,881,2.68
2011-06-14,United Kingdom,3253,2528,1.99
2011-06-14,United Kingdom,215,146,1.43
2011-06-14,United Kingdom,1508,1180,1.36
2011-06-14,United Kingdom,100,43,3.62
2011-06-14,Austria,2287,1353,4.14
2011-06-14,United Kingdom,2264,1011,1.87
2011-06-14,United Kingdom,2685,1378,3.31
2011-06-14,United Kingdom,1601,1181,3.7
2011-06-14,United Kingdom,2197,1442,1.59
2011-06-14,United Kingdom,1862,1271,1.46
2011-06-14,United Kingdom,274,149,2.37
2011-06-14,United Kingdom,2550,1705,1.77
2011-06-14,United Kingdom,1829,1446,3.14
2011-06-14,United Kingdom,1216,947,3.62
2011-06-14,United Kingdom,1079,728,3.85
2011-06-14,United Kingdom,1093,866,1.44
2011-06-14,United Kingdom,100,68,1.94
2011-06-14,United Kingdom,460,352,2.49
2011-06-14,United Kingdom,1908,1443,1.76
2011-06-14,United Kingdom,1763,1406,3.71
2011-06-15,United Kingdom,2032,1621,1.1
2011-06-15,United Kingdom,2115,957,3.84
2011-06-15,France,2201,1401,2.24
2011-06-15,United Kingdom,2193,1459,1.39
2011-06-15,United Kingdom,100,61,3.28
2011-06-15,France,886,595,4.05
2011-06-15,France,1511,1150,2.72
2011-06-15,United Kingdom,1182,634,2.08
2011-06-15,United Kingdom,1390,704,4.22
2011-06-15,United Kingdom,1137,520,1.99
2011-06-15,United Kingdom,1334,751,1.45
2011-06-15,United Kingdom,100,43,4.14
2011-06-15,Portugal,314,162,3.3
2011-06-15,United Kingdom,2385,1437,1.46
2011-06-15,United Kingdom,733,579,1.34
2011-06-15,United Kingdom,558,284,1.51
2011-06-15,United Kingdom,1811,805,2.81
2011-06-15,United Kingdom,876,575,3.02
2011-06-15,United Kingdom,1045,773,3.43
2011-06-15,United Kingdom,1323,916,3.25
2011-06-15,United Kingdom,879,572,2.06
2011-06-15,United Kingdom,1596,914,4.25
2011-06-15,United Kingdom,2400,1300,2.82
2011-06-15,United Kingdom,1886,1261,3.07
2011-06-15,United Kingdom,1689,1235,1.44
2011-06-15,United Kingdom,1728,1320,4.24
2011-06-15,United Kingdom,2651,1797,3.73
2011-06-15,United Kingdom,1387,886,1.63
2011-06-15,United Kingdom,963,693,3.89
2011-06-15,United Kingdom,1830,1414,3.91
2011-06-15,United Kingdom,2073,1525,3.52
2011-06-15,France,1282,612,2.59
2011-06-15,United Kingdom,349,278,4.49
2011-06-15,United Kingdom,732,348,1.49
2011-06-15,United Kingdom,1485,1001,3.8
2011-06-15,United Kingdom,2228,988,2.38
2011-06-15,United Kingdom,1765,1341,4.05
2011-06-15,United Kingdom,1237,839,3.59
2011-06-15,United Kingdom,2013,1503,2.83
2011-06-15,United Kingdom,1182,642,2.14
2011-06-15,United Kingdom,2095,1347,2.74
2011-06-15,United Kingdom,1406,804,1.05
2011-06-15,United Kingdom,1362,604,3.47
2011-06-15,United Kingdom,1575,667,1.98
2011-06-15,United Kingdom,1378,852,2.43
2011-06-15,United Kingdom,1335,769,1.31
2011-06-15,United Kingdom,900,385,3.0
2011-06-15,United Kingdom,413,177,3.74
2011-06-15,Australia,652,494,4.05
2011-06-15,United Kingdom,1707,1301,2.06
2011-06-15,United Kingdom,1759,1011,3.27
2011-06-15,United Kingdom,571,278,2.86
2011-06-15,United Kingdom,1603,697,2.07
2011-06-15,United Kingdom,1284,977,2.16
2011-06-15,France,862,621,2.49
2011-06-15,United Kingdom,1292,623,3.78
2011-06-15,United Kingdom,973,772,2.24
2011-06-15,EIRE,2481,1541,3.52
2011-06-15,EIRE,1716,1288,3.35
2011-06-15,United Kingdom,1518,651,1.01
2011-06-15,United Kingdom,645,267,2.62
2011-06-15,United Kingdom,1861,1307,4.05
2011-06-15,United Kingdom,1459,1127,1.66
2011-06-15,United Kingdom,390,191,3.33
2011-06-15,United Kingdom,2755,2029,4.01
2011-06-15,United Kingdom,875,373,1.03
2011-06-15,United Kingdom,100,50,4.39
2011-06-15,United Kingdom,1401,767,1.35
2011-06-15,United Kingdom,1774,1091,4.06
2011-06-15,United Kingdom,1066,594,4.37
2011-06-15,United Kingdom,2940,1447,1.33
2011-06-15,United Kingdom,103,64,1.27
2011-06-15,United Kingdom,1914,1317,1.34
2011-06-15,United Kingdom,685,313,1.5
2011-06-15,United Kingdom,865,592,2.29
2011-06-16,EIRE,1795,1092,2.15
2011-06-16,United Kingdom,1448,981,2.68
2011-06-16,United Kingdom,995,662,2.07
2011-06-16,Germany,1002,489,3.54
2011-06-16,United Kingdom,2081,935,1.07
2011-06-16,United Kingdom,678,541,3.04
2011-06-16,United Kingdom,158,99,1.66
2011-06-16,United Kingdom,525,284,1.25
2011-06-16,United Kingdom,1660,1005,3.29
2011-06-16,United Kingdom,1090,705,3.67
2011-06-16,United Kingdom,1743,887,3.68
2011-06-16,United Kingdom,616,261,1.31
2011-06-16,United Kingdom,1059,736,1.97
2011-06-16,United Kingdom,2807,1879,3.66
2011-06-16,United Kingdom,2010,833,3.32
2011-06-16,United Kingdom,1772,830,1.29
2011-06-16,United Kingdom,1723,1338,4.19
2011-06-16,United Kingdom,854,531,1.02
2011-06-16,United Kingdom,1383,596,2.83
2011-06-16,United Kingdom,2610,1503,3.14
2011-06-16,United Kingdom,536,416,1.66
2011-06-16,United Kingdom,319,218,2.86
2011-06-16,United Kingdom,1574,785,3.17
2011-06-16,United Kingdom,2638,1560,4.39
2011-06-16,Spain,2940,2170,2.38
2011-06-16,United Kingdom,1596,1052,2.14
2011-06-16,United Kingdom,1886,1434,2.26
2011-06-16,United Kingdom,3099,1259,2.91
2011-06-16,United Kingdom,2557,1774,3.12
2011-06-16,United Kingdom,2170,1496,1.4
2011-06-16,United Kingdom,1166,699,1.16
2011-06-16,United Kingdom,1976,1327,4.09
2011-06-16,United Kingdom,1041,478,2.89
2011-06-16,United Kingdom,2508,1341,3.46
2011-06-16,United Kingdom,2432,1821,2.14
2011-06-16,United Kingdom,1379,830,3.74
2011-06-16,United Kingdom,1563,1184,1.25
2011-06-16,United Kingdom,436,199,2.93
2011-06-16,United Kingdom,100,53,1.56
2011-06-16,United Kingdom,955,462,3.56
2011-06-16,United Kingdom,1719,896,1.28
2011-06-16,United Kingdom,1666,1089,3.5
2011-06-16,Poland,1842,1103,2.11
2011-06-16,United Kingdom,2138,1213,2.4
2011-06-16,United Kingdom,2391,1642,1.39
2011-06-16,United Kingdom,2526,1147,3.3
2011-06-16,United Kingdom,1803,893,3.61
2011-06-16,United Kingdom,1348,789,3.2
2011-06-16,United Kingdom,1690,1347,1.71
2011-06-16,United Kingdom,654,298,3.01
2011-06-16,United Kingdom,1428,883,2.84
2011-06-16,United Kingdom,1384,611,2.43
2011-06-16,United Kingdom,702,415,2.23
2011-06-16,United Kingdom,1874,1153,4.25
2011-06-16,United Kingdom,579,357,3.83
2011-06-16,United Kingdom,1439,854,3.88
2011-06-16,United Kingdom,100,46,1.47
2011-06-16,United Kingdom,1879,770,1.34
2011-06-16,United Kingdom,2570,1093,2.85
2011-06-16,Malta,686,493,1.06
2011-06-16,Germany,1108,805,1.47
2011-06-16,Germany,2442,1157,4.12
2011-06-16,United Kingdom,1191,594,3.99
2011-06-16,United Kingdom,1813,1353,1.73
2011-06-16,United Kingdom,1161,811,2.69
2011-06-16,United Kingdom,231,104,2.83
2011-06-16,United Kingdom,386,188,2.6
2011-06-16,United Kingdom,927,685,1.11
2011-06-16,United Kingdom,754,471,2.92
2011-06-16,United Kingdom,2195,988,2.54
2011-06-16,United Kingdom,2199,1186,1.74
2011-06-16,United Kingdom,666,412,2.61
2011-06-16,United Kingdom,1825,737,4.15
2011-06-16,United Kingdom,181,109,2.87
2011-06-16,France,1499,1160,2.63
2011-06-16,United Kingdom,2458,1243,2.7
2011-06-16,United Kingdom,549,349,3.02
2011-06-16,United Kingdom,2504,1578,1.53
2011-06-16,United Kingdom,1861,817,3.3
2011-06-16,United Kingdom,2877,1195,2.72
2011-06-16,United Kingdom,1682,1309,1.59
2011-06-16,United Kingdom,198,90,3.71
2011-06-16,United Kingdom,729,477,3.22
2011-06-16,United Kingdom,1251,660,3.3
2011-06-16,United Kingdom,1107,779,3.46
2011-06-16,United Kingdom,506,279,1.01
2011-06-16,United Kingdom,1792,1365,2.33
2011-06-16,United Kingdom,2524,1314,1.35
2011-06-16,United Kingdom,275,190,2.9
2011-06-16,United Kingdom,1561,822,1.49
2011-06-16,United Kingdom,100,79,2.91
2011-06-16,United Kingdom,1189,693,1.64
2011-06-16,United Kingdom,2476,1757,2.28
2011-06-16,United Kingdom,456,324,2.89
2011-06-16,United Kingdom,2216,1066,2.78
2011-06-16,United Kingdom,1509,755,1.65
2011-06-16,United Kingdom,2234,1176,1.94
2011-06-16,United Kingdom,1861,1163,1.84
2011-06-16,United Kingdom,2319,1732,1.09
2011-06-16,United Kingdom,1163,809,3.61
2011-06-16,United Kingdom,1695,993,1.9
2011-06-16,United Kingdom,2285,1770,3.17
2011-06-17,United Kingdom,2401,1476,2.12
2011-06-17,United Kingdom,2852,1648,4.29
2011-06-17,United Kingdom,1355,682,1.76
2011-06-17,United Kingdom,1962,1264,2.99
2011-06-17,United Kingdom,1063,515,3.91
2011-06-17,EIRE,1269,560,2.87
2011-06-17,United Kingdom,1256,511,2.33
2011-06-17,United Kingdom,720,308,2.36
2011-06-17,United Kingdom,501,336,4.11
2011-06-17,United Kingdom,1767,1411,4.1
2011-06-17,United Kingdom,963,406,1.67
2011-06-17,France,1773,825,1.99
2011-06-17,United Kingdom,818,424,2.33
2011-06-17,United Kingdom,1626,720,4.09
2011-06-17,United Kingdom,1470,1037,3.57
2011-06-17,United Kingdom,2677,1897,1.05
2011-06-17,Belgium,1447,1053,4.43
2011-06-17,United Kingdom,2652,1990,4.18
2011-06-17,United Kingdom,2062,1195,3.18
2011-06-17,United Kingdom,1965,1292,1.1
2011-06-17,United Kingdom,2716,1231,1.59
2011-06-17,United Kingdom,813,333,1.82
2011-06-17,United Kingdom,2001,1275,4.47
2011-06-17,United Kingdom,3165,2190,3.6
2011-06-17,United Kingdom,994,492,1.69
2011-06-17,United Kingdom,1666,1037,3.01
2011-06-17,United Kingdom,227,105,3.85
2011-06-17,United Kingdom,2086,1031,3.97
2011-06-17,United Kingdom,2373,1880,2.64
2011-06-17,United Kingdom,828,454,4.15
2011-06-17,United Kingdom,1353,551,1.98
2011-06-17,United Kingdom,1967,1416,3.03
2011-06-17,United Kingdom,1608,1055,3.73
2011-06-17,United Kingdom,1622,1155,2.65
2011-06-17,United Kingdom,604,320,3.68
2011-06-17,United Kingdom,1771,915,3.63
2011-06-17,United Kingdom,1915,934,1.2
2011-06-17,Channel Islands,2342,1138,4.48
2011-06-17,United Kingdom,1838,1209,3.9
2011-06-17,United Kingdom,100,54,2.49
2011-06-17,United Kingdom,1277,987,2.49
2011-06-17,United Kingdom,1974,875,2.95
2011-06-17,United Kingdom,1767,1112,2.21
2011-06-17,United Kingdom,3119,1785,3.82
2011-06-17,United Kingdom,1384,577,2.88
2011-06-17,United Kingdom,869,425,1.48
2011-06-17,United Kingdom,1902,916,3.46
2011-06-17,Belgium,1624,957,3.53
2011-06-17,United Kingdom,442,269,1.6
2011-06-17,United Kingdom,1416,929,4.35
2011-06-17,United Kingdom,3086,1793,3.63
2011-06-17,France,1867,1393,2.5
2011-06-17,United Kingdom,1235,671,3.88
2011-06-17,United Kingdom,2677,1497,2.42
2011-06-17,United Kingdom,814,434,1.38
2011-06-17,United Kingdom,813,418,1.23
2011-06-17,United Kingdom,2173,1253,4.46
2011-06-17,United Kingdom,2110,1196,1.63
2011-06-17,United Kingdom,2701,1537,3.65
2011-06-19,United Kingdom,100,40,1.6
2011-06-19,United Kingdom,1323,901,1.95
2011-06-19,United Kingdom,1436,819,1.68
2011-06-19,United Kingdom,1202,888,1.01
2011-06-19,United Kingdom,3117,1890,4.0
2011-06-19,United Kingdom,1519,1017,2.11
2011-06-19,United Kingdom,1824,881,4.23
2011-06-19,United Kingdom,544,424,1.86
2011-06-19,Netherlands,1630,1277,3.04
2011-06-19,United Kingdom,2411,1317,2.64
2011-06-19,United Kingdom,337,269,4.32
2011-06-19,United Kingdom,1785,1096,3.23
2011-06-19,United Kingdom,2173,1605,3.9
2011-06-19,United Kingdom,772,461,1.62
2011-06-19,United Kingdom,2820,2209,1.48
2011-06-19,United Kingdom,100,67,1.23
2011-06-19,United Kingdom,1125,477,4.45
2011-06-19,United Kingdom,1496,664,1.14
2011-06-19,United Kingdom,1494,741,1.21
2011-06-19,United Kingdom,100,74,2.29
2011-06-19,United Kingdom,1025,699,1.83
2011-06-19,United Kingdom,1860,1252,2.78
2011-06-19,United Kingdom,100,71,1.08
2011-06-19,United Kingdom,2515,1164,4.07
2011-06-19,United Kingdom,2849,2151,4.36
2011-06-19,United Kingdom,971,728,1.12
2011-06-19,United Kingdom,1979,1246,1.91
2011-06-19,United Kingdom,1293,546,1.94
2011-06-19,United Kingdom,1416,785,1.46
2011-06-19,United Kingdom,2141,1399,2.51
2011-06-19,United Kingdom,809,517,2.67
2011-06-19,United Kingdom,1372,1092,4.45
2011-06-19,United Kingdom,1731,1030,3.27
2011-06-19,United Kingdom,1233,507,1.73
2011-06-19,United Kingdom,1151,780,1.76
2011-06-19,United Kingdom,3900,2411,1.43
2011-06-19,United Kingdom,2059,1583,1.73
2011-06-19,United Kingdom,1342,750,2.33
2011-06-19,France,1575,1167,2.28
2011-06-19,United Kingdom,1461,978,2.71
2011-06-19,Spain,1863,1452,4.14
2011-06-19,United Kingdom,1706,867,1.91
2011-06-19,United Kingdom,1190,791,1.54
2011-06-19,Spain,1558,969,3.66
2011-06-19,United Kingdom,2138,1600,2.06
2011-06-19,United Kingdom,2042,1219,3.99
2011-06-19,Spain,1485,850,4.17
2011-06-19,United Kingdom,1432,622,2.48
2011-06-19,United Kingdom,2869,2169,2.17
2011-06-19,United Kingdom,2815,1142,2.41
2011-06-19,United Kingdom,1522,1062,3.14
2011-06-19,United Kingdom,863,348,3.67
2011-06-19,United Kingdom,613,400,1.6
2011-06-19,United Kingdom,726,320,3.05
2011-06-19,United Kingdom,2006,1353,1.28
2011-06-19,United Kingdom,1810,1238,2.67
2011-06-19,United Kingdom,648,343,1.45
2011-06-19,Spain,1787,1387,3.56
2011-06-19,United Kingdom,1421,969,2.45
2011-06-19,United Kingdom,100,42,3.91
2011-06-19,United Kingdom,1540,803,1.77
2011-06-19,EIRE,858,420,4.24
2011-06-20,United Kingdom,812,534,2.89
2011-06-20,United Kingdom,926,470,1.17
2011-06-20,Canada,1138,856,1.56
2011-06-20,United Kingdom,767,364,4.0
2011-06-20,United Kingdom,2507,1646,2.13
2011-06-20,United Kingdom,1616,921,1.13
2011-06-20,United Kingdom,1513,777,3.41
2011-06-20,Netherlands,1342,556,3.19
2011-06-20,United Kingdom,100,55,3.2
2011-06-20,United Kingdom,1677,1291,4.45
2011-06-20,United Kingdom,938,382,3.86
2011-06-20,United Kingdom,2477,1036,2.56
2011-06-20,United Kingdom,1000,455,1.95
2011-06-20,United Kingdom,2101,1116,2.59
2011-06-20,United Kingdom,2580,1468,4.04
2011-06-20,EIRE,1306,880,1.13
2011-06-20,EIRE,100,77,2.48
2011-06-20,EIRE,2536,1430,3.97
2011-06-20,United Kingdom,983,439,3.28
2011-06-20,United Kingdom,1994,927,4.48
2011-06-20,United Kingdom,3062,1872,3.76
2011-06-20,Germany,2138,1657,2.87
2011-06-20,United Kingdom,2007,1164,2.54
2011-06-20,United Kingdom,148,111,3.06
2011-06-20,Germany,2048,1181,1.44
2011-06-20,United Kingdom,2127,1056,3.28
2011-06-20,United Kingdom,1738,1291,4.14
2011-06-20,United Kingdom,1663,1042,4.49
2011-06-20,United Kingdom,1089,786,4.46
2011-06-20,United Kingdom,100,61,2.75
2011-06-20,United Kingdom,708,402,3.04
2011-06-20,United Kingdom,2386,1865,1.75
2011-06-20,United Kingdom,1365,955,3.46
2011-06-20,United Kingdom,893,465,3.02
2011-06-20,United Kingdom,100,62,1.35
2011-06-20,Denmark,2574,1228,1.02
2011-06-20,United Kingdom,2461,1559,2.14
2011-06-20,United Kingdom,2120,995,3.65
2011-06-20,United Kingdom,2526,1399,2.5
2011-06-20,United Kingdom,1001,687,3.12
2011-06-20,United Kingdom,1383,601,4.28
2011-06-20,United Kingdom,2106,915,2.31
2011-06-20,United Kingdom,1501,1129,3.01
2011-06-20,United Kingdom,1647,706,2.64
2011-06-20,Germany,1230,576,3.91
2011-06-20,United Kingdom,1123,834,3.0
2011-06-20,United Kingdom,698,380,1.14
2011-06-20,United Kingdom,1589,1209,2.32
2011-06-20,United Kingdom,2192,1330,1.29
2011-06-20,United Kingdom,2153,1332,1.28
2011-06-20,Norway,1547,1227,2.73
2011-06-20,United Kingdom,435,347,1.21
2011-06-20,Norway,100,49,4.27
2011-06-20,United Kingdom,1167,568,1.66
2011-06-20,United Kingdom,1612,1198,4.06
2011-06-20,United Kingdom,2965,2128,2.93
2011-06-20,United Kingdom,109,62,1.76
2011-06-20,United Kingdom,1319,576,2.14
2011-06-20,United Kingdom,1040,633,1.41
2011-06-20,United Kingdom,100,65,2.18
2011-06-20,France,290,178,4.23
2011-06-20,United Kingdom,2633,1815,3.97
2011-06-20,United Kingdom,100,79,1.18
2011-06-20,United Kingdom,1037,813,3.97
2011-06-20,United Kingdom,966,406,2.87
2011-06-20,United Kingdom,1774,944,2.36
2011-06-20,France,2357,1248,4.35
2011-06-20,United Kingdom,1265,700,3.45
2011-06-20,United Kingdom,1928,1131,3.27
2011-06-20,United Kingdom,2275,1321,2.6
2011-06-20,United Kingdom,1154,513,2.32
2011-06-20,United Kingdom,880,404,2.58
2011-06-20,United Kingdom,1460,609,3.38
2011-06-20,Unspecified,364,265,4.33
2011-06-20,United Kingdom,398,289,2.88
2011-06-20,United Kingdom,1843,1278,2.94
2011-06-20,United Kingdom,179,95,2.06
2011-06-20,United Kingdom,1687,1278,3.34
2011-06-20,United Kingdom,135,74,1.45
2011-06-20,United Kingdom,465,186,1.3
2011-06-20,United Kingdom,2950,2254,3.17
2011-06-20,United Kingdom,2100,845,2.69
2011-06-20,United Kingdom,1941,785,1.86
2011-06-20,United Kingdom,1990,1086,3.73
2011-06-20,United Kingdom,2135,1339,2.25
2011-06-20,United Kingdom,1350,628,4.16
2011-06-20,United Kingdom,1904,1344,3.51
